disease,symptoms,disease_id
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
head injury,"headache,neck pain,dizziness",72
interstitial lung disease,"cough,fever,nasal congestion",94
interstitial lung disease,"cough,fever,nasal congestion",94
interstitial lung disease,"cough,fever,nasal congestion",94
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
malaria,"headache,fever,ache all over",110
hypovolemia,"vomiting,diarrhea,nausea",91
hypovolemia,"vomiting,diarrhea,nausea",91
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
schizophrenia,"depressive or psychotic symptoms,delusions or hallucinations,depression",163
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
endocarditis,"shortness of breath,dizziness,sharp chest pain",56
sepsis,"fever,depressive or psychotic symptoms,shortness of breath",169
sepsis,"fever,depressive or psychotic symptoms,shortness of breath",169
sepsis,"fever,depressive or psychotic symptoms,shortness of breath",169
sepsis,"fever,depressive or psychotic symptoms,shortness of breath",169
sepsis,"fever,depressive or psychotic symptoms,shortness of breath",169
sepsis,"fever,depressive or psychotic symptoms,shortness of breath",169
